Apartment ID,Location,Price,Size (sqft),Bedrooms,Bathrooms,Rooms,Has Balcony,Has Parking,Floor Level,Sale Date,Condition,Owner Name,Email,Phone,Has Elevator
8cbc02f0-1fb0-4428-9f2e-d8fc1f41f46b,Miami,217488.0,2890.0,4.0,,,False,False,First,2024-01-26,New,Christine Hall,amandahudson@example.net,791-479-7264x23798,False
a52c7130-7b1a-4b4b-9d67-b910b9d80715,Boston,,3704.0,3.0,,5.0,False,False,Ground,2022-03-01,New,Levi Sanchez,lori73@example.net,550-775-8028,False
7ea7d60f-33ba-4b61-8a9d-ee174e0cdf38,,,,3.0,,5.0,,False,Penthouse,2023-08-02,New,Mark Schultz,,,True
e090725f-ebb7-4d2f-9ee0-e94cfd79c18e,Seattle,,,4.0,1.0,9.0,False,False,Ground,2022-11-14,Renovated,Kimberly Morrison,rjohnson@example.com,+1-739-958-1174x8778,
ae18c9c4-1606-4e27-93c6-39423519471d,,,3155.0,,,,,,,2020-01-16,Needs Renovation,Anne Hamilton,ijackson@example.com,001-514-309-2323x29987,
c8f6672d-7e9a-4f7d-97e0-97cc4b79aade,,,2832.0,,,5.0,True,True,Second,2020-05-06,Renovated,Tiffany Banks,lbird@example.com,,True
7df081b6-5781-41af-b3fb-8408507a57e1,Seattle,999033.0,2443.0,,,6.0,False,True,Ground,2022-01-27,New,Bruce Johnson,wilsonjohn@example.org,930-781-9576,True
a8c8814d-82b3-4463-ae41-3ae2c1fad5e0,Chicago,743923.0,3324.0,3.0,,10.0,,True,Third,2021-06-13,New,Angela Perez,,,True
b8b65617-7416-486a-8bfe-73b3476e3fa4,Miami,,3974.0,,,7.0,,False,First,2022-06-30,,Jose Medina,,+1-523-645-3718x17683,False
fae92a60-3606-4347-bda6-4a24ec5e33a0,Los Angeles,,,,3.0,6.0,True,,Second,2020-12-13,Renovated,Mark Vazquez,jasminestephens@example.org,+1-586-908-2816,False
837845d8-5950-438c-8078-2257db61d9b6,Seattle,,,,2.0,,False,True,Penthouse,2020-07-20,Renovated,Ryan Andrews,melinda52@example.net,(294)821-6133x858,True
6f87454f-af06-4eae-9c08-c7991261cb08,Houston,734243.0,,4.0,,6.0,True,True,Ground,2020-08-16,,John Garza,finleybenjamin@example.com,528.605.7774x18121,False
ba564fcd-239a-4aa9-81c7-0ad3179c88a4,,,,,3.0,,,,Second,2023-05-23,Needs Renovation,Maria Logan,unolan@example.net,(942)737-1684x49200,False
f702921f-00a2-4858-8210-1431e7007d27,Houston,230791.0,,2.0,,10.0,,,Penthouse,2023-03-13,Needs Renovation,Paul Fields,davidadams@example.net,+1-901-410-9091x87516,True
c7ee3125-34d3-44ec-babd-457c45fca27d,New York,,2665.0,,4.0,,True,False,Penthouse,2024-03-29,,Timothy Martinez,garylewis@example.org,,
9342d234-b3ca-4d14-a1fc-0873fcd5dc5d,Chicago,988965.0,,,,8.0,,,,2022-02-26,Renovated,Rachel Harris,lhaas@example.com,(936)316-9408,False
e0fd2e8c-dd55-455c-afdb-98ce41df906e,New York,,,3.0,,,True,True,,2024-03-27,New,Joshua Chandler,crobinson@example.net,326.275.7512,False
72b6b727-eabf-4e8f-9fad-e3b12f386ced,Los Angeles,,1562.0,,,7.0,True,False,,2021-03-04,Old,Cheryl Gibson,,(463)526-3410x27535,True
85fbd05e-5a6a-49c4-8551-3541c61d6b47,Miami,,,,4.0,4.0,,False,Second,2022-01-17,,Kelly Gomez,aschmidt@example.net,,False
d9aea91b-a61f-44ae-8da6-c901719aa94b,Boston,845156.0,3232.0,,3.0,3.0,True,,Ground,2020-01-08,,Jonathan Sandoval,whitneycruz@example.org,(323)231-5578x69327,True
619b5a67-a3f0-497b-ab43-2b29d29710d6,Austin,,3313.0,,2.0,8.0,False,True,Second,2020-04-15,Needs Renovation,Jennifer Jones,noahglover@example.org,857.304.1176x05271,False
106b2cc6-3f4c-417c-a29a-16a47892341e,Seattle,695817.0,2934.0,3.0,,,True,True,,2020-10-22,Renovated,Anthony Campbell,vbeck@example.com,957.627.7801x1839,
a7daad6c-aca7-4b4f-9275-6fe5159ad94f,Seattle,417606.0,1443.0,,1.0,,True,False,First,2020-01-13,Renovated,Austin Frank,johnwoodward@example.net,949.818.7199,
e48ac7ae-97b3-4718-a18d-5bf2a25a2fa9,Boston,590375.0,,2.0,,,,False,Second,2021-10-02,New,Destiny Brown,tphillips@example.com,+1-460-458-6388x7054,
fd86087f-0993-41d5-8fae-f848415297a8,Miami,,,,4.0,3.0,False,True,,2020-01-21,Needs Renovation,Erica Campos,,717.515.3952,True
2e94a990-96f3-4945-8244-6d12f287e3f3,New York,138563.0,3677.0,,,6.0,True,True,Penthouse,2024-07-05,Renovated,Kimberly Thomas,lauren42@example.org,+1-875-799-0458x875,
9b6efc90-346f-4749-91c3-1254fd77fb2c,Dallas,986008.0,489.0,5.0,,9.0,False,False,Penthouse,2023-03-14,Renovated,Michael Castillo,houstoneric@example.org,+1-565-278-3231x88046,False
909f8350-17f1-4eb1-9a47-d2d946c0b781,Chicago,227501.0,,4.0,,,,,,2020-09-22,,Kaitlin Christian,,001-967-502-1027x833,
1b4ac22d-e6d6-496b-9bde-6d0644d5c644,Austin,,,,,6.0,True,True,First,2020-02-15,Needs Renovation,James Burns,troybutler@example.com,+1-569-540-3041,True
d985988d-272c-4b86-96c8-71e17fdbfbf9,New York,838914.0,737.0,,,,False,True,Third,2022-02-15,New,Ronald Kelly,ramirezvictoria@example.org,761-687-9838x6339,
f525efd6-26b2-49f6-b060-1410b639f0d1,Miami,,1699.0,,3.0,2.0,,True,,2021-06-14,,Cynthia White,jessicafuller@example.net,754-393-7425,
b7e5a1b9-b905-42d1-a946-723db2ef8e4c,San Francisco,179846.0,1430.0,,,8.0,,,Second,2024-02-18,New,Jill Cain,evan57@example.com,,
6ff3567a-6484-4583-b4ec-8813e06c8275,Houston,,1367.0,5.0,2.0,,False,True,Ground,2020-04-12,Renovated,Sandra Turner,henrykatelyn@example.net,3399124369,False
7bb889a1-65b5-4701-8ceb-cebc4525a1d7,Chicago,,3941.0,4.0,4.0,6.0,False,False,First,2020-05-01,Renovated,Kyle Fernandez,mmoore@example.com,+1-597-449-6543x1867,
eeeee0e3-1ec2-4659-b169-4f7c7a9a2f49,,,2394.0,3.0,2.0,5.0,False,True,Second,2022-04-11,New,Lacey Peterson,peterwilson@example.org,(985)711-6570,False
823daf2b-006a-4fc3-b8b6-50482194588e,Los Angeles,,3643.0,2.0,4.0,8.0,True,,,2021-09-09,New,Jacqueline Kim,aprilwilliams@example.com,(771)732-4236x895,
e243fabc-8c6c-4e63-9db6-de0aa4abf0b6,New York,606576.0,,,1.0,,False,False,Ground,2023-01-30,Needs Renovation,Isabella White,vickinguyen@example.org,001-368-778-7857x1422,
44d05c3f-e402-472e-a6b6-234e92070fd1,Seattle,151792.0,1150.0,1.0,,,,True,,2020-08-23,Old,James Herrera,jodythompson@example.org,967.367.5479,
8d435907-aa19-47c7-a8f2-87111824eb68,Houston,123807.0,3468.0,3.0,,,False,,First,2022-09-23,Renovated,Brian Mora,bturner@example.org,522.959.5793x005,False
5c49891c-a2e4-4d9a-8412-ffedf229ea4a,Austin,,,,,7.0,,,First,2024-11-23,Old,Christine Walls,bowmanelizabeth@example.org,001-301-346-8263x31495,True
c08c8e15-5ad2-4262-904b-4e92ed8f184c,New York,204981.0,3703.0,,,2.0,True,True,First,2024-04-18,New,Adam King,cheryl17@example.com,741.674.5075,
76be7107-4da8-4054-b548-94d3dcf58b97,Chicago,,,,2.0,6.0,True,True,Third,2021-01-18,Old,Alec Dixon,amanda89@example.org,001-580-434-3982x931,False
d2be14f5-915e-4680-bf6c-bd0819f21ed2,Austin,,1342.0,,,7.0,True,True,Third,2020-05-30,Renovated,Catherine Jones,amber91@example.com,697-693-8126,True
627d1c8d-4733-4801-bdf4-48fb3cc3f257,Boston,468977.0,3038.0,,4.0,3.0,True,True,Second,2023-01-28,Needs Renovation,Debbie Reeves,moniquethomas@example.net,+1-251-758-8450x98389,True
6f6dcc12-92b0-4fe7-aa82-80f12bd117e4,Houston,,1856.0,,4.0,4.0,False,,Third,2023-04-16,Renovated,Dawn Murphy,,+1-717-673-6477x074,
3818001d-ceb4-43d9-af79-fbcecce9af93,Seattle,382671.0,3265.0,4.0,,,True,False,Second,2023-08-19,Old,Ruth Miller,erik15@example.com,(232)566-8096x20132,False
1a9b6953-d008-4038-9f16-bd58da0874c9,Seattle,862053.0,,,2.0,,False,False,,2020-06-25,,Heather Long,hwagner@example.net,873-200-1370x231,False
405b73ba-7938-4a4f-852a-40d6f28d78be,San Francisco,484339.0,1239.0,,1.0,2.0,,,First,2023-11-17,,Laura Brown,nathaniellopez@example.net,+1-588-254-4009x351,False
84c6358e-b2a8-4d77-a401-63d166834de5,Los Angeles,881283.0,3437.0,2.0,3.0,,True,True,,2021-02-02,,Jessica Hayes,edwardsrobert@example.com,,True
9690db32-6191-4be9-af43-557a43c369aa,Austin,,,2.0,4.0,4.0,,,Third,2022-08-17,Needs Renovation,Anthony Sanders,millereric@example.org,,True
986da4a9-d4d5-48b9-b89b-cbc790f5b362,Austin,880875.0,,3.0,,8.0,,False,Ground,2020-05-29,Renovated,Stacey Rhodes,meredith65@example.com,418-980-5267x91711,True
70c2154f-e5a7-46ba-9a58-e2e2ca4da9fb,Boston,809946.0,3996.0,,3.0,5.0,,,Ground,2022-07-19,Needs Renovation,William Lee,cdawson@example.net,615.408.9490x20380,
6c9d14ad-88a4-445e-9be9-a9addccf45fe,Seattle,305722.0,1423.0,,,,False,,First,2022-10-01,,Victoria Hayes,james01@example.net,626.333.4354x95663,True
8cfa7848-930d-4848-8620-7dbff4dd8600,San Francisco,,,,,4.0,True,,First,2021-03-03,Renovated,Shirley Greene,sherri46@example.net,250-880-7174,False
1cb1fce2-c792-4d59-8b9b-8c8e82d2d419,New York,,,,2.0,9.0,False,,Penthouse,2024-09-03,,Jason Robinson,maureenorr@example.com,+1-859-894-6121x65081,False
d2faa5e1-fbb0-4624-8d9b-52618f9cf50a,,,2991.0,,2.0,9.0,,False,Ground,2022-10-09,Old,Alan Jensen,matthewellison@example.net,266-741-8396x0480,True
ef7b4f97-63a5-4040-a884-4f794716142e,Dallas,,456.0,2.0,,,True,True,Ground,2021-11-25,,Nathaniel Brown,rjohnson@example.net,544.702.8463,
cc16c56e-5448-47ce-a01d-ada9313f5dfe,Dallas,,1955.0,,,,True,,First,2021-10-29,New,Ashley Reeves,urobbins@example.com,352-746-2777x58964,
411baae6-19da-4577-a581-9eb730989fd3,Seattle,,,,,,,True,Penthouse,2023-02-17,Renovated,Evelyn Ortega,katieestrada@example.net,001-844-229-3019x910,
837f773a-734e-4231-85c9-58ebaa6d8f96,Chicago,,,,,,True,True,Third,2021-06-15,,Lori Trevino,alexander15@example.org,001-481-303-2860x08662,False
c85cb61a-4a93-41fd-82b5-cf4efd438331,Miami,,3412.0,,,3.0,False,True,First,2023-07-23,Needs Renovation,Christine Martin,cranesusan@example.org,978.797.8627,
3745294f-e89b-4a86-a16e-6334ddad2a06,Seattle,522557.0,,,,9.0,False,True,,2020-04-17,Renovated,Judith Smith,kevinwarner@example.net,,True
3bdd09b5-7bd9-4ed2-aabb-76d2976cea69,New York,,,4.0,,10.0,,,Ground,2024-09-15,Needs Renovation,Latasha Meyer,david32@example.org,(438)302-5347x8156,True
a581eb73-6f73-411f-bb14-b77bad6db37b,Los Angeles,,,,,,False,False,Penthouse,2021-12-09,,Joshua Fernandez,david46@example.com,(522)772-5627x945,True
cfff3d17-c0f0-4c09-a535-c3a6747f80c6,Seattle,528250.0,,,,,False,,Ground,2022-07-31,Needs Renovation,Lindsey Decker,hwaters@example.org,324.871.5958x6102,True
35a9df74-2c62-44de-8f1d-6be1d7619909,New York,451238.0,797.0,,4.0,,,,Second,2020-12-04,,Michael Blanchard,shortkevin@example.org,651-477-9839x4702,
b279501d-2be7-4d88-a3dd-a453f7ee4d9b,,,3661.0,2.0,,,True,True,Second,2021-08-05,Renovated,Sarah Smith,debbierios@example.org,317.503.9762x082,
04208201-fba2-4959-a6bb-6b60466ec4cc,Miami,237899.0,,2.0,,,False,False,First,2021-09-03,New,Dana Henson,michael25@example.net,487-711-3278,
175aca58-0066-4246-8631-7d3fb56acdbe,San Francisco,393067.0,,5.0,4.0,4.0,True,,,2022-08-04,,Ashley Castaneda,laurabartlett@example.net,912-925-5681x44480,True
25ad6c1f-1da3-48c6-821f-1e857a88e199,Austin,282265.0,1034.0,4.0,2.0,7.0,,False,Ground,2020-07-05,New,Ebony Holt,felicia78@example.com,(785)279-8730x246,False
9a86a2ef-e3c6-4c42-a499-1467641c17d8,Boston,,2928.0,4.0,2.0,4.0,True,False,Third,2022-11-27,,Christopher Colon,rhonda56@example.org,+1-517-908-9489,False
3f78b2fb-9752-4850-b951-ebd49356abe7,Los Angeles,,,,1.0,2.0,True,False,Second,2021-04-17,Old,Lauren Woods,awest@example.com,225.611.6179x777,True
9df51e36-9eb5-4019-9f79-1d732f42ad14,Chicago,,,2.0,,,False,,First,2023-06-27,Needs Renovation,Jesse Garcia,rmcgee@example.net,+1-469-295-9210x5317,True
c33e6108-78ea-4d39-af87-aaaca0182d8d,Seattle,580228.0,433.0,1.0,1.0,8.0,True,,First,2024-08-14,Renovated,David Perkins,anthonysutton@example.com,(986)615-6991,True
a463116e-4497-4972-bfc8-0bc5067f03ad,Seattle,917667.0,3083.0,,3.0,,True,True,Penthouse,2020-04-12,,Christian Malone,,,
4ff0be38-b94a-4d9e-b077-a79ffa95fd8b,New York,401942.0,1022.0,,2.0,,True,,First,2022-05-16,Renovated,Rachael Anderson,,+1-490-630-4751,
c0d05dbb-7c83-458d-a856-5394401c0b26,Austin,760542.0,2774.0,,1.0,6.0,False,True,Second,2023-06-30,Old,Sharon Shah,david86@example.net,619.864.5986x838,True
d8286a42-66cf-4b1a-b134-21f2a6fa53a1,Dallas,,,,,,True,True,Ground,2022-06-07,Renovated,Marco Wright,edward90@example.com,(691)412-7910,
a08275b8-7604-451a-9f67-c2001e4116d9,Dallas,288028.0,,,,8.0,,False,Third,2021-12-28,Renovated,Brenda Jordan,pramos@example.org,001-834-847-3215,False
2344c65d-7eda-4b25-a325-36e1ec46c091,New York,396597.0,959.0,,3.0,,True,True,Ground,2023-01-03,Old,Scott Tucker,bperez@example.net,275.696.1578,False
3a70ecec-d06d-4da5-a111-5eb6b96cef20,Dallas,,,1.0,,8.0,False,False,Penthouse,2023-12-20,,Diamond Williams,johnsonpam@example.net,3326673369,False
66d6b19f-fce0-4dfa-a8d9-084f20be72d3,Austin,488251.0,3008.0,2.0,2.0,3.0,,True,Third,2020-09-16,,Dean Brown,dannyjackson@example.org,001-587-317-3341,
0fc28488-1902-4c42-8b18-33b8dc6f067b,Austin,687369.0,1835.0,,3.0,10.0,,,First,2024-03-23,Needs Renovation,Paul Hodges,masseymartin@example.org,(394)217-7505,False
864d7a31-7a5e-4d55-93f6-718012afa39b,,,1035.0,,,,,True,Third,2020-03-11,Old,Emily Dean,ryan20@example.com,256.750.8814x6173,False
03bf441a-50b3-4dce-9d25-49d914a8afb6,Boston,,449.0,,,,False,False,,2023-01-25,Old,Kenneth Hampton,lisa36@example.net,,True
1b0f2784-29b6-4681-b719-51442237d4a1,Seattle,116941.0,,,,7.0,,False,Penthouse,2023-07-05,Needs Renovation,Linda Pope,michele45@example.org,001-998-469-6111x4094,False
b51d90a0-b1af-49bd-a082-c00d72d7c0ea,,504963.0,998.0,5.0,2.0,3.0,True,True,First,2020-02-23,Old,Stacey Miller,loribennett@example.com,436-864-6377,
792febd4-1d63-4b2c-a39f-844edf3dda1d,Boston,692895.0,3892.0,,1.0,6.0,False,True,First,2020-02-15,Renovated,Micheal Evans,lauraross@example.net,001-232-782-4883,
e3b88b50-252a-4333-a54f-db10d398d93c,San Francisco,,1218.0,,3.0,,True,True,Ground,2024-05-15,,James Ali,gwilson@example.net,,
242b62e5-8a24-4f40-be52-a36065298747,New York,219673.0,,,4.0,6.0,False,,,2023-08-24,,Elizabeth Klein,tmartin@example.com,899-788-4832,
9757d8c6-0e5c-4e91-bc96-41858f16b774,New York,,,2.0,1.0,10.0,,,Second,2021-12-31,Renovated,Tammy Hatfield,joshua01@example.com,001-318-314-9641x274,False
e355a87b-730d-4437-9b8e-9d830dd964a3,Dallas,,,,2.0,,True,True,Third,2024-01-09,,Louis Phillips,yschneider@example.com,(933)237-7536,False
c48f9d34-27fb-4f76-8bde-3fb51e370628,New York,921872.0,1282.0,,1.0,,,False,,2024-11-24,New,Michael Reese,brenda82@example.com,+1-269-393-9703,False
34b2272c-326d-4885-b5c7-0aad8b422e1c,Houston,963506.0,1303.0,2.0,,3.0,,True,Second,2023-12-30,Old,Marc Wade,sheryl25@example.com,001-317-228-0731x125,True
b0063bad-5eb5-4415-bcea-55a03ce03e42,Miami,501228.0,,,1.0,6.0,True,,,2020-08-17,New,Heather King,meyerpam@example.com,811-506-6688,False
6a7b4436-eab1-4fa4-aad1-6ab382f5bffe,Seattle,519360.0,3266.0,1.0,,,False,,Third,2023-09-07,,Brian Moreno,beckerkatie@example.org,584.305.5633,False
c0e87461-cd26-4670-9b04-e31a960b283a,Chicago,725540.0,,1.0,,10.0,,True,Ground,2023-04-25,New,Karen Burke,kjensen@example.org,7574523369,True
1b8871bf-155b-4319-a5c3-ec0e162ea16e,Dallas,,1287.0,1.0,3.0,,,False,Penthouse,2021-09-26,Needs Renovation,Frederick Phillips,gonzalezjennifer@example.org,001-915-852-5904,False
8e159f7a-1423-4f7f-bf26-efca8201b99c,Seattle,391029.0,,,,6.0,False,True,First,2023-03-08,Needs Renovation,Reginald Terry,,,
aa194c59-445c-4b72-bee9-080d1c7b045a,Houston,,,5.0,1.0,,False,True,Second,2023-08-28,Renovated,Belinda Edwards,khanmelissa@example.org,+1-395-932-2944x2248,True
581cac6a-d8d3-47ba-bb12-8170fe914937,Los Angeles,546747.0,3547.0,2.0,3.0,,True,True,First,2023-10-21,New,Terry Dean,teresa37@example.net,+1-759-676-6192,True
cda5fc2b-09df-40ff-9ab4-c350bfdd2843,New York,,1802.0,1.0,3.0,,True,True,Second,2020-12-09,Old,Jill Baker,tracey71@example.com,754-676-5079x30611,False
24b690b0-8729-4e8e-a163-3d01df64c1f5,Los Angeles,231459.0,790.0,2.0,,4.0,False,,First,2022-05-17,Needs Renovation,Cathy Benson,marshallcharles@example.org,688.472.2437x7303,True
0d04ebf2-d80b-45c8-af75-933503d2b11f,Dallas,678950.0,1036.0,,,3.0,True,True,Ground,2021-08-14,Needs Renovation,Tyler Mcintosh,psummers@example.org,+1-220-293-4476x7542,
ae4fb04e-e9a8-4d0e-b980-e0525fde05c9,Seattle,,,1.0,1.0,,False,True,,2022-03-07,Needs Renovation,Kelly Clark,christopher02@example.org,400-801-4500x780,
ba93a84e-6fa6-4d01-80c4-215ee012a744,Chicago,222668.0,,,,,,,Third,2023-08-29,Needs Renovation,Emily Salinas,kimberly43@example.com,(294)500-7506x5596,
fa2257fc-a127-45ac-baf9-bd40f5553532,New York,274574.0,,,,,False,False,First,2022-09-27,New,Gina Nunez,andrea38@example.com,+1-320-293-2536,
5e1bcbf8-7518-41c1-9a08-57fd43a68be3,Los Angeles,729652.0,,,1.0,,False,False,Third,2022-04-15,Old,Jonathan Hickman,abrowning@example.org,259-691-1835x9638,False
956dfef5-dab1-4244-8209-adb17f1f673c,Seattle,,,5.0,,5.0,False,False,Second,2022-06-08,,Vincent Vega,,(729)640-4399x494,False
3d128304-20cc-4de3-a3e7-57c7a21b5c3f,New York,121886.0,,,3.0,,True,False,Second,2024-02-27,New,Jessica Dillon,leelaura@example.com,(553)998-0328x70006,
bf9c27a6-07e2-4c48-a752-ffb116d30258,Dallas,,,5.0,,5.0,True,True,Third,2020-08-12,New,Jason Clark,ronaldjames@example.com,242-979-9841x72526,True
57c578a6-393f-4fd5-9411-2e5b766ea2dc,Seattle,326662.0,699.0,5.0,,,False,,Third,2021-02-19,Renovated,Corey Flores,cruzlisa@example.com,3759136706,True
3e4e4951-9f33-498c-a274-a04f6d335554,Boston,,,5.0,,6.0,False,False,Ground,2020-07-18,Renovated,Teresa Estrada,hallchelsea@example.com,(762)759-4284,False
a595c8eb-e9a6-439b-8ed1-32525820ea38,Houston,385266.0,871.0,5.0,,,True,False,,2023-01-02,Old,Franklin Carroll,amberstephens@example.com,597-276-5681,True
b8498736-63e0-47a4-baf1-00d5e98297e1,San Francisco,,,1.0,,8.0,,False,Second,2023-03-07,Old,Lisa Blair,fosternathan@example.net,488.815.3458x1958,False
89349631-9ec8-4377-87f9-df567b17e4f2,,,2579.0,1.0,2.0,,False,False,Second,2020-02-24,Needs Renovation,April Mueller,anthony84@example.net,628-997-9594x13756,True
4b882f57-3cf9-4066-9fd1-bc199fc9cb23,Dallas,761780.0,,1.0,4.0,8.0,,False,Ground,2021-12-05,Renovated,Heather Perez,jeffreywatts@example.com,620.481.1013,True
ef441f89-00ee-4b6a-a4ef-df426f172115,Seattle,346141.0,1751.0,,,,False,True,Third,2022-06-03,,Renee Sandoval,atkinsrobert@example.net,,
93054f19-8fc9-4a39-b9d4-5705a7f22b0c,Los Angeles,976134.0,3485.0,1.0,1.0,7.0,,,Ground,2022-03-23,New,Kenneth Sanchez,stephanie40@example.org,(417)772-1025x43711,True
2affbc7a-99f4-44b4-b04c-257b0d06c9e8,Houston,427306.0,3271.0,5.0,3.0,,True,True,Penthouse,2023-06-09,Renovated,Amanda Bailey,jonathan73@example.com,885-223-5396,True
6d452496-2dfc-4e0f-a5e5-157577affd44,,,1930.0,,,7.0,False,True,Penthouse,2020-07-09,Renovated,Jessica Davis,natalie34@example.net,966.876.1483x064,False
4036da86-dacc-4ead-9613-f31b300b3c8f,Los Angeles,760286.0,,5.0,,,,True,First,2023-10-25,Renovated,Michelle Campos,watsonscott@example.net,+1-751-896-3245x64657,False
fb8fc1e7-bf5d-434d-96da-95ad834b5cd0,Los Angeles,901671.0,,,1.0,,True,True,First,2021-07-22,,Cynthia Edwards,,(921)222-9192x1804,False
35bf8ca0-92c9-4f0c-b2e6-94e51168d2ea,Chicago,462736.0,,2.0,,6.0,,False,Second,2020-03-19,Needs Renovation,Calvin Miller,david52@example.net,(806)669-6023,
f273996e-5779-4076-8673-18114014e6a2,Miami,110480.0,2370.0,,1.0,,True,True,First,2020-02-19,Needs Renovation,Jeremiah Bowman,josephwest@example.com,001-492-655-4217,False
3d14a10b-6e8d-4274-bd1c-104f17ac6b7d,Seattle,,,,,9.0,True,,Third,2021-02-10,Renovated,Michael Rodgers,john68@example.net,(228)361-2464x8559,False
4873745f-d683-4609-be3e-42a63d261835,Dallas,,,,,3.0,False,False,Penthouse,2021-05-29,,Emily Brennan,jcollins@example.net,9756846617,False
6fefa659-26d9-4ad5-b26f-a9e85273b0e7,Austin,783903.0,3743.0,5.0,2.0,,False,,,2024-04-20,Renovated,Stephen Cooper,vaughnrachael@example.com,(762)244-3362,True
2791029c-8746-4933-af2e-43cf720d9537,Austin,,1766.0,5.0,1.0,,False,True,First,2020-09-25,Old,Amy Hoffman,andrea39@example.net,,False
52954196-4153-44a4-9708-b8472c8dc5ec,Houston,,1303.0,2.0,4.0,,False,,Penthouse,2022-01-23,New,Jessica Smith,chapmankarla@example.com,(341)698-7721x86574,
2af0945e-b43d-44a0-a428-f9af1210e64a,Houston,,,,3.0,9.0,True,True,Ground,2024-08-21,,Carla Harris MD,mikewilliamson@example.net,+1-966-885-4817x679,True
e20f5843-1c18-4d5d-8dce-932a760e20de,Seattle,919742.0,3623.0,1.0,,6.0,False,,Penthouse,2023-05-02,,Duane Kennedy,hwoods@example.org,330-563-1886x61901,False
80f1af2a-e2b3-4eb1-9cfa-1f72c59ae12f,Miami,,,,,5.0,,True,Ground,2020-07-11,Needs Renovation,Leslie Carrillo,ngreen@example.com,001-663-389-6774x7835,True
05df6fd3-d0d0-4596-9e67-9d3103d2f39f,Boston,,3738.0,,2.0,8.0,,,First,2021-04-28,Needs Renovation,Erin Allen,sierrathompson@example.com,3807087250,True
b5a05256-d06d-4e6f-9c81-e6a56ab12e42,Miami,883832.0,1182.0,4.0,,,False,False,First,2020-10-10,New,Michael Riley,martinerika@example.com,001-750-859-7377,True
f927eddd-42c6-48b2-a3fd-fc15273b0cf2,,,,,2.0,6.0,True,False,,2023-05-16,Renovated,Melvin Fernandez,ngreene@example.org,886-316-2413x55220,
39a4643e-1f1d-496b-b0f2-2d47aac880b4,Boston,887937.0,3073.0,4.0,,3.0,True,False,First,2023-04-08,Old,Ruth Aguilar,spearslonnie@example.com,,
67f6322e-d394-4706-a9a8-b349bfcfe563,Miami,,2125.0,2.0,,,True,,Ground,2023-04-06,,Charles Gonzalez,,259.923.0632,False
1101d0e2-cb83-4842-a3f4-047bd8af9c5c,Chicago,656067.0,,,2.0,7.0,True,False,First,2021-05-06,New,Alicia King,gonzalezrobert@example.org,686-471-0279,False
cadadc55-9586-4e32-acd6-4774e29d80dc,Houston,,,3.0,1.0,3.0,False,False,Second,2023-05-12,Needs Renovation,Rachel Lowe,matthewmcdowell@example.net,,
4700ba3c-7d2c-401a-b56e-051275175ec6,New York,547290.0,2203.0,,,,False,True,Penthouse,2021-12-09,Old,Alison Williams,joshua74@example.net,,False
1d29ae44-cd72-473b-9ada-475f04f819ad,Houston,,,4.0,,8.0,False,False,First,2023-01-08,,Mark Nichols,robinsonjamie@example.com,5385972577,True
42c49556-2317-4d97-85b0-82276d4a268c,Miami,,,1.0,3.0,,True,False,,2021-08-30,Old,James Smith,jordansteven@example.org,374.280.1703x849,False
3de6855c-125c-4a57-be22-a6917b9f8a30,Los Angeles,,,,,10.0,,False,Third,2020-05-07,,Jill Alvarez,bowenchristopher@example.net,217-694-7707,True
50c340af-b21b-419a-870b-f060118e5dd2,San Francisco,,2422.0,1.0,2.0,,True,True,First,2022-10-17,New,Taylor Kennedy,russelllinda@example.org,001-553-604-2726,True
cd67f336-c956-47e0-8936-474692a0aa32,Los Angeles,883162.0,1585.0,1.0,2.0,,,True,,2022-05-23,New,Andrew Walter,bryanscott@example.net,269-554-2808,False
6694b028-2751-464e-88b1-9402f2dfea09,Chicago,786022.0,,,3.0,,True,False,Second,2021-09-27,New,Valerie Gallagher,,(325)624-2670x6769,False
7a27e44f-ed09-4c91-8afd-4d1aaf933ee2,Dallas,,,,,,True,True,Second,2023-02-23,Old,Susan Allen,nicholas29@example.org,,False
9cf2bc1f-c925-4535-bc36-704decc6a347,Seattle,,2312.0,3.0,,6.0,True,,Ground,2024-09-23,Needs Renovation,Alyssa Miller,richard23@example.org,001-617-335-6660x4507,False
57dd0868-96ca-4835-88d5-98d4341e5db5,Los Angeles,,,1.0,4.0,7.0,False,,First,2021-12-31,Renovated,Danielle Navarro,astokes@example.com,(922)544-0064x9985,True
23564b88-a7dc-4b8b-8c8e-39d9fa42738b,Boston,122877.0,2877.0,3.0,4.0,,False,,,2024-11-02,Renovated,Megan Nelson,scottkeith@example.org,329.424.2110,True
